#{"t_start": 1654138182.9472842, "env_id": null}
r,l,t
-1998.0,119,25178.350452
-2486.0,119,25199.83787
-2949.0,119,25222.880759
-2183.0,119,25244.128641
-2337.0,119,25267.177495
-2298.0,119,25290.954326
-2332.0,119,25312.66566
-2095.0,119,25334.280982
-2096.0,119,25353.798811
-2351.0,119,25375.618609
-2708.0,119,25399.568878
-2842.0,119,25420.959164
-2622.0,119,25443.718925
-2511.0,119,25465.042694
-2589.0,119,25487.463447
-2653.0,119,25510.976679
-2823.0,119,25532.921924
-2810.0,119,25554.31017
-2228.0,119,25576.5439
-2893.0,119,25599.495618
-3494.0,119,25624.11481
-2626.0,119,25645.522538
-2255.0,119,25666.73077
-2217.0,119,25687.910954
-2265.0,119,25709.311832
-2686.0,119,25733.45966
-2345.0,119,25756.077057
-2637.0,119,25779.960447
-2812.0,119,25803.469368
-2632.0,119,25825.625341
-2994.0,119,25849.54829
-2624.0,119,25872.691776
-2175.0,119,25893.612324
-2866.0,119,25916.375344
-2401.0,119,25938.670887
-1857.0,119,25960.590451
-2006.0,119,25982.957014
-1952.0,119,26004.001611
-2250.0,119,26026.383687
-2490.0,119,26048.368782
-2728.0,119,26071.237367
-2642.0,119,26095.131441
-2412.0,119,26116.625064
-2980.0,119,26138.497684
-2565.0,119,26161.136299
-2490.0,119,26184.850898
-2303.0,119,26206.203043
-2701.0,119,26229.837152
-2888.0,119,26253.569265
-2762.0,119,26276.290397
-2074.0,119,26297.583554
-3143.0,119,26319.8482
-2748.0,119,26341.789852
-2379.0,119,26362.492028
-2598.0,119,26385.096174
-2524.0,119,26407.634822
-2207.0,119,26428.412001
-2816.0,119,26450.941654
-2114.0,119,26472.527824
-2131.0,119,26494.534486
-2699.0,119,26515.725163
-2522.0,119,26538.609816
-2508.0,119,26561.40047
-2324.0,119,26582.472654
-2578.0,119,26606.094798
-2325.0,119,26626.362994
-2756.0,119,26650.174138
-2543.0,119,26672.991795
-2361.0,119,26694.862967
-2287.0,119,26715.45835
-2558.0,119,26736.244644
-2451.0,119,26759.487919
-2280.0,119,26780.647622
-2391.0,119,26802.388789
-2614.0,119,26823.742415
-3178.0,119,26847.717515
-2493.0,119,26868.346568
-2671.0,119,26892.663098
-2174.0,119,26914.434093
-2357.0,119,26936.060064
-2694.0,119,26958.612008
-2717.0,119,26981.622428
-3006.0,119,27004.893825
-2677.0,119,27027.929705
-2212.0,119,27048.987577
-2009.0,119,27071.096928
-2556.0,119,27093.182765
-2611.0,119,27115.515589
-2212.0,119,27136.996404
-3023.0,119,27161.521683
-2340.0,119,27183.482477
-2095.0,119,27206.300748
-1991.0,119,27227.477531
-1837.0,119,27248.133312
-2954.0,119,27271.059061
-2759.0,119,27296.073279
-3385.0,119,27321.446485
-2683.0,119,27344.510212
