#{"t_start": 1654003686.799771, "env_id": null}
r,l,t
-1430.0,179,34143.21993
-2249.0,179,34185.323579
-1826.0,179,34223.515776
-2110.0,179,34262.982966
-1730.0,179,34300.371182
-1768.0,179,34337.433912
-1418.0,179,34372.852647
-1879.0,179,34410.170377
-1777.0,179,34446.070127
-1380.0,179,34483.450361
-1384.0,179,34519.687612
-1774.0,179,34556.293857
-1219.0,179,34586.216653
-1978.0,179,34620.527423
-1760.0,179,34655.598684
