#{"t_start": 1654137440.171103, "env_id": null}
r,l,t
-4126.0,119,34615.045033
-4126.0,119,34646.986628
-4126.0,119,34679.72871
-4126.0,119,34711.369304
-4126.0,119,34747.306331
-4126.0,119,34784.345845
-4126.0,119,34818.79189
-4126.0,119,34852.704938
-4126.0,119,34883.481526
-4126.0,119,34918.425061
-4126.0,119,34951.373618
-4126.0,119,34984.626661
-4126.0,119,35018.001209
-4126.0,119,35050.744765
-4126.0,119,35082.883327
-4126.0,119,35115.436882
-4126.0,119,35147.718437
-4126.0,119,35180.544494
-4126.0,119,35214.654023
-4126.0,119,35249.491546
-4126.0,119,35283.686073
-4126.0,119,35320.807563
-4126.0,119,35355.211587
-4126.0,119,35389.520113
-4126.0,119,35423.907142
-4126.0,119,35461.625621
-4126.0,119,35499.143102
-4126.0,119,35536.576586
-4126.0,119,35571.300607
-4126.0,119,35605.725631
-4126.0,119,35641.755135
-4126.0,119,35678.361978
-4126.0,119,35715.207164
-4126.0,119,35753.613612
-4126.0,119,35795.110366
-4126.0,119,35829.467195
-4126.0,119,35865.127388
-4126.0,119,35899.429412
-4126.0,119,35938.436852
-4126.0,119,35974.239135
-4126.0,119,36008.340812
-4126.0,119,36045.487914
-4126.0,119,36081.365933
-4126.0,119,36117.240389
-4126.0,119,36152.228784
-4126.0,119,36190.211127
-4126.0,119,36227.886914
-4126.0,119,36262.553183
-4126.0,119,36300.108901
-4126.0,119,36337.263591
-4126.0,119,36376.314734
-4126.0,119,36413.473874
-4126.0,119,36446.188038
-4126.0,119,36477.9507
-4126.0,119,36511.333337
-4126.0,119,36544.265964
-4126.0,119,36576.881088
-4126.0,119,36607.03773
-4126.0,119,36635.53989
-4126.0,119,36665.808527
-4126.0,119,36696.180151
-4126.0,119,36728.164756
-4126.0,119,36759.936357
-4126.0,119,36789.509983
-4126.0,119,36818.705109
-4126.0,119,36850.993194
-4126.0,119,36882.253288
-4126.0,119,36914.284373
-4126.0,119,36946.685947
-4126.0,119,36979.195022
-4126.0,119,37010.423606
-4126.0,119,37039.173228
-4126.0,119,37067.042357
-4126.0,119,37096.06947
-4126.0,119,37124.480091
-4126.0,119,37155.846174
-4126.0,119,37186.735758
-4126.0,119,37217.124351
-4126.0,119,37247.938937
-4126.0,119,37279.953009
-4126.0,119,37310.746093
-4126.0,119,37343.569649
-4126.0,119,37372.012764
-4126.0,119,37400.900874
-4126.0,119,37428.171005
-4126.0,119,37458.86409
-4126.0,119,37491.747148
-4126.0,119,37523.856215
-4126.0,119,37554.365805
-4126.0,119,37586.290396
-4126.0,119,37619.441943
-4126.0,119,37648.721547
-4126.0,119,37677.053168
-4126.0,119,37705.387241
-4126.0,119,37733.131248
-4126.0,119,37761.915682
-4126.0,119,37790.186517
-4126.0,119,37818.604781
-4126.0,119,37846.895975
-4126.0,119,37875.181112
-4126.0,119,37903.194193
-4126.0,119,37931.770225
-4126.0,119,37959.689714
-4126.0,119,37988.900664
-4126.0,119,38018.840572
-4126.0,119,38050.08694
-4126.0,119,38083.433266
-4126.0,119,38115.395064
-4126.0,119,38148.152833
-4126.0,119,38183.302051
-4126.0,119,38214.85128
-4126.0,119,38247.241984
